timestamp,cpu_percent,mem_usage_mb,mem_limit_mb
1766647920.394227573,22.13,61.930,1024.000
1766647922.442508292,22.62,61.810,1024.000
1766647924.489842797,18.14,60.340,1024.000
1766647926.544124369,20.23,60.410,1024.000
1766647928.583169260,20.47,60.510,1024.000
1766647930.626852038,24.12,60.890,1024.000
1766647932.674097557,23.04,60.880,1024.000
1766647934.713548196,22.22,60.940,1024.000
1766647936.764813836,20.95,60.610,1024.000
1766647938.804898286,16.46,60.960,1024.000
1766647940.851429071,21.76,60.320,1024.000
1766647942.890259634,24.35,61.140,1024.000
1766647944.930264859,17.14,60.650,1024.000
1766647946.970633817,20.57,60.980,1024.000
1766647949.010710573,21.09,61.870,1024.000
1766647951.059517968,21.53,61.250,1024.000
1766647953.099975497,20.82,61.280,1024.000
1766647955.146608912,22.20,61.610,1024.000
1766647957.186356751,20.39,60.850,1024.000
1766647959.227288939,20.72,61.570,1024.000
1766647961.272181207,22.24,60.320,1024.000
1766647963.314058483,21.23,60.360,1024.000
1766647965.362912993,21.41,60.880,1024.000
1766647967.402631738,20.88,60.670,1024.000
1766647969.451256793,20.75,60.210,1024.000
1766647971.494962566,23.84,60.670,1024.000
1766647973.536208734,20.22,61.170,1024.000
1766647975.574666325,20.82,61.330,1024.000
1766647977.614866017,21.19,61.410,1024.000
1766647979.664885821,17.96,61.390,1024.000
1766647981.703613155,22.04,60.660,1024.000
1766647983.751761589,21.28,61.000,1024.000
1766647985.795599949,21.02,61.660,1024.000
1766647987.840068987,21.00,60.460,1024.000
1766647989.881829930,21.10,60.840,1024.000
1766647991.923886719,21.17,60.660,1024.000
1766647993.971063333,20.68,60.070,1024.000
1766647996.010859870,21.50,59.980,1024.000
1766647998.058006394,20.93,60.340,1024.000
1766648000.098181170,24.16,60.590,1024.000
1766648002.143895883,18.47,60.170,1024.000
1766648004.183862303,20.01,60.050,1024.000
1766648006.225257032,20.47,60.820,1024.000
1766648008.265505470,17.64,60.800,1024.000
1766648010.306620349,22.70,60.300,1024.000
1766648012.352495385,19.86,60.550,1024.000
1766648014.397105948,20.58,60.880,1024.000
1766648016.445293638,22.11,60.740,1024.000
1766648018.485125923,22.03,61.210,1024.000
1766648020.525284993,19.40,61.480,1024.000
1766648022.571666706,26.02,62.130,1024.000
1766648024.620618089,19.78,61.750,1024.000
1766648026.665952515,21.91,61.130,1024.000
1766648028.707857037,19.74,61.250,1024.000
1766648030.755447611,22.24,61.620,1024.000
1766648032.794945025,23.53,61.220,1024.000
1766648034.849907476,20.77,61.950,1024.000
1766648036.889648806,20.07,61.250,1024.000
1766648038.930600645,20.77,61.280,1024.000
1766648040.972081910,21.47,62.270,1024.000
1766648043.012287059,23.44,60.980,1024.000
1766648045.060220457,21.42,60.520,1024.000
1766648047.098732483,22.81,59.950,1024.000
1766648049.144632087,21.54,60.050,1024.000
1766648051.181884276,22.55,60.340,1024.000
1766648053.220706200,19.33,60.890,1024.000
1766648055.268517762,22.46,60.680,1024.000
1766648057.306207390,21.90,61.070,1024.000
1766648059.354651812,20.02,62.290,1024.000
1766648061.392972676,23.33,62.180,1024.000
1766648063.439679370,23.41,62.390,1024.000
1766648065.488242380,21.06,60.680,1024.000
1766648067.532909528,20.60,61.450,1024.000
1766648069.570784587,22.21,60.210,1024.000
1766648071.611541323,23.80,61.010,1024.000
1766648073.657687504,20.99,60.830,1024.000
1766648075.696316839,20.54,60.540,1024.000
1766648077.743675862,19.90,60.370,1024.000
1766648079.783800772,17.44,60.710,1024.000
1766648081.823311154,22.74,61.360,1024.000
1766648083.866187435,25.38,61.640,1024.000
1766648085.905463091,22.30,61.030,1024.000
1766648087.949917053,20.97,61.020,1024.000
1766648089.990709294,20.97,61.020,1024.000
1766648092.036305124,22.12,60.990,1024.000
1766648094.074546275,20.44,61.120,1024.000
1766648096.112540510,17.70,60.380,1024.000
1766648098.161602096,20.71,60.750,1024.000
1766648100.199639729,20.93,60.950,1024.000
1766648102.241967986,19.27,61.020,1024.000
1766648104.281552361,20.78,61.040,1024.000
1766648106.333184906,22.20,61.340,1024.000
1766648108.377780530,17.64,60.830,1024.000
1766648110.416320213,21.20,61.330,1024.000
1766648112.463397200,22.19,60.840,1024.000
1766648114.503634468,20.03,60.930,1024.000
1766648116.556517151,21.91,60.380,1024.000
1766648118.595096363,20.50,60.770,1024.000
1766648120.637570041,21.24,61.160,1024.000
1766648122.677394406,21.48,60.410,1024.000
1766648124.713404142,20.61,61.320,1024.000
1766648126.759975417,20.74,60.490,1024.000
1766648128.801491856,20.36,60.610,1024.000
1766648130.843786911,16.64,60.590,1024.000
1766648132.881804125,21.87,60.930,1024.000
1766648134.921787341,20.71,61.570,1024.000
1766648136.966197657,18.00,62.340,1024.000
1766648139.004156077,20.58,60.420,1024.000
1766648141.050797905,20.43,61.240,1024.000
1766648143.093674608,20.61,61.440,1024.000
1766648145.136226928,20.69,60.770,1024.000
1766648147.179522538,21.33,60.490,1024.000
1766648149.220975996,20.93,61.070,1024.000
1766648151.269420404,20.95,60.380,1024.000
1766648153.312356283,19.06,62.150,1024.000
1766648155.358607365,20.75,60.770,1024.000
1766648157.397705570,21.73,61.120,1024.000
1766648159.444837681,18.04,60.650,1024.000
1766648161.484114951,22.04,60.740,1024.000
1766648163.522626086,22.87,59.980,1024.000
1766648165.565606570,17.37,60.320,1024.000
1766648167.607886314,20.45,61.100,1024.000
1766648169.653550613,20.46,61.160,1024.000
1766648171.692596721,21.43,60.450,1024.000
1766648173.736477267,23.17,60.810,1024.000
1766648175.773290856,22.70,60.810,1024.000
1766648177.814373838,21.40,60.240,1024.000
1766648179.864327834,20.37,61.350,1024.000
1766648181.903273616,22.82,61.190,1024.000
1766648183.951254813,19.77,60.390,1024.000
1766648185.990578345,22.02,60.660,1024.000
1766648188.033175935,20.20,60.460,1024.000
1766648190.072945496,20.53,61.270,1024.000
1766648192.112726045,24.20,60.770,1024.000
1766648194.158205792,24.98,59.910,1024.000
1766648196.203788141,22.01,60.300,1024.000
1766648198.247086596,22.20,61.110,1024.000
1766648200.286313107,21.10,60.780,1024.000
1766648202.324342993,22.55,60.610,1024.000
1766648204.367546395,22.35,60.410,1024.000
1766648206.410802606,22.16,60.530,1024.000
